id	gamma	Nsteps	stepsize	Nchians	KSD	run_time	NaNratio
1	0.2	10	0.5239014491848557	10	1.2502277564795647	32.377866434	0.0
2	0.2	10	0.51873666307262	10	0.6120872587771768	27.380390745	0.0
3	0.2	10	0.5379523129330219	10	0.46463856166151	27.166510301	0.0
1	0.2	20	0.5394445639030958	10	1.422253414777847	52.408133614	0.0
2	0.2	20	0.5300196928091666	10	0.600186041517391	51.055049189	0.0
3	0.2	20	0.5425327909957935	10	0.6060077378558326	52.058914039	0.0
1	0.5	10	0.5239014491848557	10	1.6954166474307324	26.857433457	0.0
2	0.5	10	0.51873666307262	10	1.501039324153145	25.043823262	0.0
3	0.5	10	0.5379523129330219	10	1.9150545082415906	26.831234142	0.0
1	0.5	20	0.5394445639030958	10	1.5424739665237581	52.503485317	0.0
2	0.5	20	0.5300196928091666	10	0.8780097775019454	52.230378822	0.0
3	0.5	20	0.5425327909957935	10	0.7759055999580188	52.807234958	0.0
1	1.0	10	0.5239014491848557	10	0.6888627083481053	27.272927828	0.0
2	1.0	10	0.51873666307262	10	0.6877847266942902	26.654733463	0.0
3	1.0	10	0.5379523129330219	10	0.7839139002762512	24.958966137	0.0
1	1.0	20	0.5394445639030958	10	0.7602110462364582	52.65438588	0.0
2	1.0	20	0.5300196928091666	10	0.9007543860672964	52.813520074	0.0
3	1.0	20	0.5425327909957935	10	0.8640739725203068	52.863004108	0.0
