id	gamma	Nsteps	stepsize	Nchians	KSD	run_time	NaNratio
1	0.2	10	0.7246137539679263	10	0.19380918286189286	28.925124897	0.0
2	0.2	10	0.8112470192737326	10	0.1658163766807701	21.604555016	0.0
3	0.2	10	0.8543158783458087	10	0.16364482223713023	21.97301734	0.0
1	0.2	20	0.6900778307896205	10	0.2053218596934885	42.520748413	0.0
2	0.2	20	0.7878376011781785	10	0.15519984586817798	42.031073501	0.0
3	0.2	20	0.7639141080028697	10	0.1638574923838676	41.950512394	0.0
1	0.5	10	0.7246137539679263	10	0.17387533182040296	22.500773093	0.0
2	0.5	10	0.8112470192737326	10	0.20345837667382158	21.679064327	0.0
3	0.5	10	0.8543158783458087	10	0.2605212961511778	21.434639876	0.0
1	0.5	20	0.6900778307896205	10	0.21538204356464136	41.699849417	0.0
2	0.5	20	0.7878376011781785	10	0.32277980679334817	41.968412692	0.0
3	0.5	20	0.7639141080028697	10	0.1975169086164209	41.051199734	0.0
1	1.0	10	0.7246137539679263	10	0.20653906913911843	19.677576655	0.0
2	1.0	10	0.8112470192737326	10	0.23110330556682843	21.858528125	0.0
3	1.0	10	0.8543158783458087	10	0.17591014052186443	21.232105543	0.0
1	1.0	20	0.6900778307896205	10	0.2578513259534066	40.32613303	0.0
2	1.0	20	0.7878376011781785	10	0.21055179239288555	40.444776068	0.0
3	1.0	20	0.7639141080028697	10	0.1301543305192236	40.687335337	0.0
