-1.620888273311961170e-01,-6.457625554541853719e-01,-1.019938539048914850e+00,1.201746836662320295e+00,-3.653852286203247424e-01,-1.886548768398124964e-01,-6.578228633010527737e-01,-5.339064713974513987e-01,-5.813210622425035723e-01,-6.208434518261586321e-01,-1.724366805008847869e-01,9.991829923766513966e-02,4.202071230441321581e-01,1.213814272121316540e+00,1.179357848685485655e+00,1.109791194852889573e+00,-1.124598839258021732e+00,-1.179648373225408164e+00,-1.553157018576478976e-01,3.846031813977818237e-01,3.936525432502071542e-01,1.335511600189944262e-02,5.605944187424988234e-01,6.200225949445229423e-01,-1.966277397484403888e-01,7.089180302996896943e-01,3.811295728600901378e-01,-5.515250128388640150e-01,-1.032328089256291381e+00,-1.284638316581687478e+00,-1.360085400134836142e+00,6.875114886770554712e-01,-9.198374765516154072e-01,1.361387220098415840e+00,-7.105697903609088373e-01,-2.742366215512295757e-01,-7.744413007360517742e-01,5.862727920747019539e-01,7.288666532961413091e-01,-8.379761452465822602e-01,1.104942693088355243e+00,9.618951713538010928e-01,-9.767318106068644257e-01,4.368711065523676051e-01,6.044040854804261231e-01,3.953650178763167822e-01,6.364529759214794247e-01,1.882717264659952816e+00,1.808027995038434366e+00,-5.475540233242138788e-01,-1.087614457232197296e+00,-4.676840448167812747e-01,-9.821874611002369138e-01,-1.107089336308272998e+00,-7.541585381281068479e-01,-8.370359391983090980e-01,-8.093711775524985441e-01,-8.109283983246187155e-01,-7.822180301552460469e-01,-7.741805977899105518e-01,7.693977441090594782e-01,-6.905850964903141875e-01,-9.761896793640789660e-01,-8.368863617807233979e-01,-5.901994846551945617e-01,-5.597740744829862169e-01,-7.081590535186410573e-01,7.338122335855444822e-01,-7.953002840465941414e-01,-6.886879017841508466e-01,1.341161986149361329e+00,-2.285296843609143647e-01,2.417562528416384582e-01,6.480196265954640822e-01,-1.079829423365028074e+00,-9.492017039247543364e-01,9.404540259591659401e-01,-9.119459090289847580e-01,-1.218026034097694499e+00,-2.076345851281163890e-01,-3.501592563707215944e-01,-4.271174974758308873e-01,1.333699648929046466e-01,-8.394191713463045046e-02,-1.962502063643110084e-01,-1.753921410640416345e-01,-1.216784383238452394e+00,-1.451574522154242819e-01,-9.595177340346944250e-01,-4.572504743027191454e-01,-5.051130850724561139e-01,-7.173949085063922038e-01,-6.234295163688066133e-01,-1.750272261989701400e-02,-7.961884830336789509e-01,1.908117846429133457e-01,-2.873131439718486502e-01,-5.477364479415464116e-01,2.670861435561609487e-01,-4.930962193989209541e-01,5.999999999999999778e-02
-3.268898979882530198e-01,-7.824568190174802096e-01,2.023743596511293485e-01,1.547464822042420030e-01,-2.837048586624524860e-01,-6.105732725255372806e-01,1.302586572834742995e+00,1.590796178001089967e+00,2.168222215678795362e+00,3.621929204399459423e-01,-3.397592693367242345e-01,9.991829923766513966e-02,-5.511412266013611116e-01,-9.475873499831799496e-02,-1.048964878248394017e+00,5.063422326516310301e-01,1.661024606364805700e-01,-9.804502646927339138e-02,4.191272997955655666e-01,-1.787619889047852018e-01,-2.653774063036939412e-01,-2.745017762012010309e-01,-2.763616791304671083e-01,-6.403419517201284217e-01,-7.131803784052261896e-01,-6.267473911287403388e-01,-4.388481531767310373e-01,-2.763171125775940595e-01,4.263655343438228496e-01,-2.726624603289198312e-01,-2.714710665681245860e-01,6.310158253880340240e-01,-3.946394185241135499e-01,-2.823252159642666848e-01,-1.545764201286221606e+00,1.738277708279793110e+00,-9.991825105925908890e-01,6.506739699919987796e-01,-4.053209681744393000e-01,2.340134175761261481e+00,-1.026543211538849087e+00,-7.497457965089802112e-01,-9.100557036983281112e-01,-1.305152430825198273e+00,-1.054342551948901585e+00,-1.246128787362882129e+00,-1.309171078676092170e+00,9.094402144798450216e-01,1.062508578517885827e+00,-1.530677997448367522e-01,1.017485470736456232e+00,-3.591813464192880057e-01,-3.427156731955217916e-02,-3.304835127077469514e-01,-1.646706091964989516e-01,-3.748447294481049852e-01,-3.103855785810106793e-01,-3.884686938082005381e-01,-3.645986969008134237e-01,-4.259030478040391476e-01,4.594035788159874789e-01,-6.163111093762175807e-01,-5.740531076550993150e-01,-8.368863617807233979e-01,-1.346571639747289106e+00,-9.665347345287091940e-01,-1.064472520509881726e+00,-1.146641038746005536e+00,-7.514756527439747646e-01,-6.416346911032605113e-03,-7.256528620711519828e-01,-1.925824608347153355e-01,-1.614115683647686927e-01,-1.287544613890985623e+00,1.515146996054177020e+00,1.128925401599646161e+00,-1.705809270046166892e+00,3.903404837889214996e-01,-1.926920721576904361e-01,-1.632110890477212473e-01,-1.794281860118982219e-01,-2.227213353174299637e-01,-1.279630744242734874e-01,-2.516505073180148599e-01,-2.899684935352918602e-01,-2.325423892759204414e-01,-1.701435790121564595e-01,-8.092480647629166635e-01,-1.784200209765090528e-01,4.117978558160582669e-01,-4.102463943817798997e-01,-3.188926552296895700e-01,1.275844823269965067e+00,-6.535826801100749206e-01,-6.720515690122988994e-01,1.039899272713905365e+00,-6.995450461923270746e-02,5.169140026631149354e-01,3.988486410438691482e-02,8.634752687954816430e-01,5.000000000000000278e-02
8.511277865438916790e-02,7.895272119604098693e-01,-9.234401523094377673e-01,4.649688094510798786e-01,1.104861430621374430e+00,3.099759544251348697e-01,-4.353051255787657690e-03,-4.489183654215096464e-01,-6.576972644069837282e-01,-6.208434518261586321e-01,7.854720275287431497e-02,9.991829923766513966e-02,1.611808964720007342e-01,1.015272160696274045e-01,1.457898189552220503e+00,-4.323561529947714810e-01,-4.452823656293360410e-01,1.028625126401700340e+00,-8.351032665099616947e-02,-5.356972883754800019e-02,-2.653774063036939412e-01,-3.896445330824413467e-01,-2.763616791304671083e-01,-2.802377955302279844e-01,-9.345600806867057075e-01,-2.928310357716329415e-01,-4.388481531767310373e-01,-1.190554552854396902e-01,-2.778313873941631318e-01,-7.026728907836607418e-02,6.825168235532600748e-04,-6.683844302594565967e-01,7.607963091363907360e-01,-3.508132341335452042e-01,1.246246205644038624e-01,-2.742366215512295757e-01,2.368941436183738536e-01,-4.441460546020458700e-01,2.247832659758829676e-01,-1.132245619413975390e+00,6.075959820086745955e-01,4.352364120114071144e-01,6.901708621065406613e-01,6.857316118920194770e-01,7.019774170939161451e-01,5.321561683129167886e-01,8.993751454616913943e-01,-1.411451212872719685e+00,-1.309598655865678252e+00,-3.722268128444907731e-01,-8.021771788635662093e-01,1.290807963694316773e-01,-5.398267106692506978e-01,5.781939909251606474e-02,5.558146372754656506e-01,8.136469527667055113e-01,-6.089277909526660815e-02,2.100158875900583755e-01,3.662351362944435973e-01,4.099630721620521889e-01,-1.993340224317909359e-01,3.863877166640848349e-01,4.815553930809723937e-01,5.535654580528750479e-01,8.595138126046534266e-01,4.571275756313214478e-01,1.192179437101308359e+00,2.485339697580473683e-01,5.194386550319872731e-01,-9.161117534085239100e-01,1.341161986149361329e+00,-4.442130255181084841e-01,9.329010891954797602e-01,4.544632025468189340e-01,-9.395604277207467714e-01,-1.560415558490754417e+00,1.266147970082899032e+00,-9.119459090289847580e-01,-9.015867596368995485e-02,1.921768795954394704e-01,1.620339547057484397e-01,1.043125241360114280e-01,3.424363963466474092e-01,1.955723998376774353e-01,1.317637987341217509e-01,1.675093482072308182e-01,8.017371677694039578e-01,6.396769080679752806e-01,-1.167810457516877287e+00,-9.133538793691818591e-02,-7.821297696441327496e-02,2.245195083294502791e-01,1.762649424264654263e-01,-1.360338188432494322e+00,-9.823938540657491947e-01,6.684234966828461744e-01,-2.873131439718486502e-01,-8.608689334135056770e-01,2.670861435561609487e-01,-8.160894308737788316e-01,5.000000000000000278e-02
3.175132853474205596e+00,-3.063836941935908081e-02,4.275372620432426052e-01,-3.646814191771341929e-04,-3.653852286203247424e-01,-6.489294903151485716e-01,-8.603677776144591505e-02,-2.397783554180099586e-02,-1.994400514201007113e-01,-5.553076936750849235e-01,3.174015096215903498e+00,-2.606564327939199857e-02,-1.626018867431636428e-01,5.595277685614993279e-01,-4.918841965149241546e-01,-4.994060376838002635e-01,-3.773507182664674331e-01,-5.036462815028240891e-01,-1.170495144434443788e-02,-2.413581189384038095e-01,-2.054655927078846978e-01,-2.169303977605811784e-01,-4.623519231022374942e-01,-1.015967838780272407e-02,2.461316648145187580e-01,4.108531958547489288e-02,3.065861432203794701e-01,2.121923161127758917e+00,-3.281311675183050669e-01,-5.256564243921117985e-01,-2.170403498897889583e-01,-4.424017771033710300e-01,-7.622780591433649944e-01,7.449950565749094977e-01,-9.889679273360132417e-01,-7.773652040089849002e-01,-2.125882760947043204e-01,-3.153436987674522740e-01,7.918770767111729114e-01,-7.791222504131039006e-01,8.207445724713944291e-01,8.302304815182024456e-01,-1.766185277044299839e-01,3.373269044165066455e-01,2.141107590264668403e-01,3.041709175852501112e-01,3.735308063812668444e-01,4.602354220890265135e-01,4.525381468192553047e-01,1.424877094572671865e+00,-3.383416015145409572e-01,2.375834947669248631e-01,-7.926042823440997420e-01,-6.540692725412994291e-01,-5.576625618175707899e-01,-5.729266764839069381e-01,-8.093711775524985441e-01,-8.109283983246187155e-01,-7.822180301552460469e-01,-7.741805977899105518e-01,8.081470147706935059e-01,-7.648590836044106833e-01,-5.237860361914767893e-01,-4.625339487486007095e-01,-2.292036833612387178e-02,-8.521997109630932710e-02,4.467880463840070114e-03,7.338122335855444822e-01,-3.132293397177809413e-01,-8.403038028670661852e-01,1.341161986149361329e+00,2.611300974208808690e+00,-3.917931804827159969e-01,7.770572426278942180e-01,5.683312754552778401e-01,1.509832342940460315e-01,8.590305399282325283e-01,2.400766692330091046e-01,-3.464921664486910191e-01,-6.962930420124625597e-01,-6.916213970883684503e-01,-6.315136596342317832e-01,-4.415627216048872983e-01,-4.752619608958608688e-01,-4.774050678772532863e-01,-4.039931339115568343e-01,-6.934639811253043851e-01,-4.470168215551937330e-01,-5.950054679408746106e-01,1.143628028547660325e+00,1.202487347359715297e+00,-7.898498636476107837e-01,-5.234677090193975424e-01,-3.708804767811067493e-01,-2.375723699374691633e-01,-6.582757034280788400e-01,1.306650211280668383e+00,-3.598569566583708634e-01,-1.323322812606261500e+00,-3.638989348089779474e-01,3.499999999999999778e-01
-4.916909686453098671e-01,3.770876236228836581e-02,-9.556062812225968317e-01,1.162969045756465647e+00,-4.879057835571329882e-01,-6.105732725255372806e-01,2.406981282611871109e-01,-4.489183654215096464e-01,-4.285686579135424834e-01,2.966571622888725668e-01,-4.652512109636037785e-01,9.991829923766513966e-02,-5.511412266013611116e-01,-9.475873499831799496e-02,2.107825651574601888e+00,3.722424632735734651e-01,7.095556395394293503e-01,-7.911414239595664782e-03,-4.425372026842544493e-01,-4.917426390728778518e-01,-5.050246606869304156e-01,-7.926441821667821186e-01,-9.273275330316629317e-01,-1.180498186004978800e+00,-7.131803784052261896e-01,-7.102264799680173546e-01,-1.035195590294419210e+00,-4.728941841927868928e-01,-1.772318271458795946e-01,-3.232612531415582913e-01,-3.259017832464601860e-01,-4.988974403923924217e-01,-6.047186417351142484e-01,3.340669475592393245e-01,4.030227575395080586e-01,1.031098152920871674e-01,2.930794460825086878e-01,-6.373495883539358475e-01,-5.313418150045038368e-01,-8.968300400800608418e-01,-8.133946210761288098e-01,-6.839134515911808876e-01,-4.326631388735744516e-02,6.359595108240890804e-01,7.019774170939161451e-01,-6.060548357901614225e-02,1.162297315001904030e+00,1.433512472269134364e+00,1.469155532983639212e+00,-5.037222207042831856e-01,-6.594585396792507215e-01,-5.219353940155279092e-01,5.976723618675706673e-01,9.638595266264629036e-01,8.833079311263591915e-01,8.136469527667055113e-01,-6.668038635606449160e-01,-6.701084968191460822e-01,-6.778131968416379882e-01,-7.045250877927362598e-01,8.856455560939616722e-01,-5.791741158191694439e-01,-3.227177503369869083e-01,-2.486182841588164549e-01,4.011064458821739231e-02,5.036691558559808907e-02,-2.924600086955273515e-01,1.279750280391477979e+00,-6.638263901387360111e-01,-3.096481490768624445e-01,-7.256528620711519828e-01,-6.598963666753026036e-01,7.601148801070198857e-01,1.228688898741398861e+00,3.228605330777854499e-01,8.986184883744595397e-02,-9.322861527523003122e-01,8.981285467709698711e-02,-2.439587702546907044e-01,-9.628340184948331881e-01,-9.904007702163092342e-01,-9.585475190876732166e-01,-1.016495408102679354e+00,-1.090193458234937740e+00,-1.133433078074118860e+00,-1.146946360665980436e+00,-7.682240385700398466e-01,-1.714826172782224045e+00,-2.220047836487216292e-02,-4.115110885069940272e-01,-4.576797397271180623e-01,-8.260773412182201847e-01,8.759975938723286726e-01,5.479016840380384057e-01,5.072491141908108681e-01,1.908117846429133457e-01,-4.322189035402593249e-01,-6.729894421303301844e-01,4.185536631906774940e-01,-6.868921462838356584e-01,2.999999999999999889e-02
-5.740915039738383463e-01,3.770876236228836581e-02,5.562017776958789739e-01,-3.914247232503192259e-02,-6.921067084518134349e-01,-8.023543614735939578e-01,1.302586572834742995e+00,2.309864823860242056e-01,1.022579183211587361e+00,6.898717111953145409e-01,-5.907431525904833780e-01,9.991829923766513966e-02,-6.806543398874268513e-01,-7.490452385581356509e-01,-2.765029507036599263e-02,3.699303982842980232e-02,1.320940465805245934e+00,-2.332454448137903646e-01,4.909326750022172670e-01,-5.543387691064964873e-01,-4.451128470911212553e-01,-4.472159115230615045e-01,-6.483421670740076026e-01,1.698923997071473679e-01,-1.155939782968185225e+00,-1.258728580930790486e-01,-7.370218717355749849e-01,-5.122095985158254816e-01,1.748666337231135348e-01,5.875170174859327687e-01,5.449896836069092476e-01,-1.034277973692430130e-01,-4.471592243268637801e-01,-6.932533249799373021e-01,4.587023849345289173e-01,1.109366980207598719e+00,2.368941436183738536e-01,-5.773898709826550540e-02,-5.313418150045038368e-01,-7.287551241136040747e-02,-6.712955607676482916e-01,-5.522487617555822403e-01,-7.100273829727192787e-01,-2.599383083986589460e-01,-2.249692332342377032e-01,-3.797848345977493101e-01,2.157775046571392963e-01,6.099703528859654611e-01,8.591851012850086899e-01,-4.160586154644215218e-01,1.254939758344844614e-01,-5.761867432142745438e-01,2.051143398997953504e+00,1.999333958093831187e+00,1.210801224977252621e+00,6.155650057309035583e-01,-7.737293490545351649e-01,-7.757234229482504739e-01,-8.518212523643181600e-01,-8.786638627856719896e-01,1.040642638740497450e+00,-8.391330707185071791e-01,-7.751213935095891960e-01,-6.764496133383851584e-01,-5.271684717308532386e-01,-6.275675178239401575e-01,-4.706167421911474635e-01,4.305133186933587930e-01,-8.391249153492134072e-01,-6.886879017841508466e-01,1.341161986149361329e+00,-5.880019196229046008e-01,1.265654467826647922e-01,4.544632025468189340e-01,-9.794645385505856838e-02,5.788329324902462547e-01,8.550742263436605928e-02,4.905163601595294853e-01,-6.540923550306921852e-01,-8.295635302536477074e-01,-7.769869322677800394e-01,-7.132721244975921415e-01,-1.121028623829550597e+00,-1.034290594840476363e+00,-9.928556473176476382e-01,-1.032645864242222933e+00,-1.067264268348981249e+00,-1.835569920518131726e+00,-4.387859253292377137e-01,-5.029898600984442636e-01,-5.051130850724561139e-01,-1.007214729071266746e+00,8.759975938723286726e-01,4.065505823735551805e-01,-4.858461979802287112e-01,-2.146008737483484641e-02,-3.597660237560539875e-01,-1.719774653751953430e-01,3.428199033734192214e-01,-1.055043656290916565e-01,2.999999999999999889e-02
-1.620888273311961170e-01,-8.508039507991276285e-01,-4.731143475252109210e-01,9.690800912271916312e-01,-7.329468934307495909e-01,-8.023543614735939578e-01,-4.944554102897367187e-01,-6.188945773733925959e-01,-5.049448600780230834e-01,9.520147437996093753e-01,-1.724366805008847869e-01,9.991829923766513966e-02,-7.454108965304597767e-01,-6.181879378461720975e-01,-2.133438556481891957e-01,1.710928092064874229e-01,9.812822289909030049e-01,-2.783122509286293789e-01,3.473219245889138107e-01,-6.169348991401149007e-01,-5.050246606869304156e-01,-7.350728037261619052e-01,-5.553470450881223819e-01,-6.403419517201284217e-01,9.854519662686557491e-02,-2.093519469323560089e-01,-6.613100497817597789e-02,-2.370016982545554152e-01,-7.663226689759576604e-02,1.321278821721874053e-01,2.728361002152310810e-01,-7.813757568374991580e-01,2.551902789788813158e-02,-3.508132341335452042e-01,5.700616397245706901e-01,-1.484544759367905364e-01,7.987471682597216960e-01,-7.661519441885293880e-01,7.918770767111729114e-01,-1.014537829747018227e+00,5.365464518544343919e-01,6.985657916826037983e-01,-9.100557036983281112e-01,3.869429800892369709e-02,1.165374274129768878e-01,-1.517995838700828271e-01,5.802420293301203263e-02,1.134042610675254803e+00,1.130283070928844724e+00,-3.283950102245599689e-01,-4.453805809027774898e-01,-5.761867432142745438e-01,2.817003972740092510e-01,-1.363320568076156203e-01,4.248173197351089447e-01,-1.107354667337027559e-01,-9.519384915443523942e-01,-9.869532752064594794e-01,-9.562260856779264406e-01,-9.831471277814333165e-01,1.040642638740497450e+00,-7.648590836044106833e-01,-9.761896793640789660e-01,-8.903652779281695517e-01,-8.423235363525596320e-01,-8.309478478468018681e-01,-9.457013648461349842e-01,6.124926676286701621e-01,-7.953002840465941414e-01,5.242393068791710853e-01,-7.256528620711519828e-01,2.310088032247889500e-02,-2.190069713942555119e-01,5.189820105630340574e-01,4.232254178922271320e-02,8.844398597732465728e-01,-6.065922086285669979e-01,3.903404837889214996e-01,-8.591591474186930366e-01,-9.184105224144379909e-01,-9.050352350368975340e-01,-9.176682866559929819e-01,-9.119621923758080007e-01,-1.090193458234937740e+00,-1.086573934488628268e+00,-1.089796112454101795e+00,-6.187039236805689235e-01,-1.473338677310408906e+00,-3.346395635881462272e-01,-4.115110885069940272e-01,-4.576797397271180623e-01,-1.079669684212485326e+00,8.260166901976241371e-01,5.479016840380384057e-01,8.796598562549511335e-01,7.745594326917202288e-01,-2.148602641876433406e-01,-2.972304595639789770e-01,1.913523837389026483e-01,-2.993002925140063053e-01,4.000000000000000083e-02
-6.976923069666309818e-01,-7.824568190174802096e-01,-5.374466053515289943e-01,9.690800912271916312e-01,-6.921067084518134349e-01,-7.256419258943713757e-01,-1.677205042671037205e-01,-4.489183654215096464e-01,-5.813210622425035723e-01,1.000498878356514409e-01,-7.162350942173628665e-01,9.991829923766513966e-02,-4.216281133152954275e-01,-4.219019867782269895e-01,-2.133438556481891957e-01,-9.710672954962781822e-02,4.378290500879549740e-01,-1.431118325841123917e-01,1.783429428721946763e+00,-3.665503790056406364e-01,-4.451128470911212553e-01,-7.926441821667821186e-01,3.746041747707284930e-01,-3.702638345777031215e-01,2.461316648145187580e-01,5.419598526211362177e-01,-7.370218717355749849e-01,-5.908404271619026593e-01,1.748666337231135348e-01,-1.714648747036429666e-01,1.095439501802245169e-01,-9.508627467045631665e-01,4.981972801226400294e-01,-4.877892704721021877e-01,2.351809716365238057e+00,-9.031473496234240228e-01,1.192044285508664814e+00,-9.593554779404194210e-01,1.043918770371301985e+00,-1.308807303914411024e+00,1.175992223242595447e+00,1.159392206107199064e+00,-7.100273829727192787e-01,-1.106220051948674926e-01,1.896409579948692137e-02,-5.621730351798823744e-01,5.802420293301203263e-02,1.103062969820715368e-02,-8.965779246841691641e-02,-5.913858259441447940e-01,-7.664975190674873096e-01,-6.304380924130211783e-01,-1.677325783206072174e+00,-2.013129463842220357e+00,-2.260627689842215737e+00,-1.959500305734519277e+00,-1.023222148540279042e+00,-1.022158250582827721e+00,-1.025829307886998443e+00,-9.831471277814333165e-01,1.001893368078863311e+00,-7.648590836044106833e-01,-8.756555364368341365e-01,-7.834074456332772440e-01,-5.901994846551945617e-01,-8.309478478468018681e-01,-4.706167421911474635e-01,7.944720165639815868e-01,-8.391249153492134072e-01,-3.096481490768624445e-01,-7.256528620711519828e-01,-6.598963666753026036e-01,1.137464072369178542e-02,8.415760506441092303e-01,1.475242885224338218e-01,8.233184743166465092e-01,-4.437452365667005072e-01,6.908681129007460120e-01,-6.540923550306921852e-01,-9.184105224144379909e-01,-9.477180026266034396e-01,-9.585475190876732166e-01,-8.596955845123723794e-01,-9.783877314460147634e-01,-1.086573934488628268e+00,-9.754956160303441814e-01,-4.691838087910983890e-01,-2.439288659197670128e+00,-3.867127444586919705e-01,-4.572504743027191454e-01,-5.051130850724561139e-01,-1.007214729071266746e+00,1.175883015920555996e+00,5.479016840380384057e-01,1.003796770276331296e+00,1.092967240718342614e+00,-4.322189035402593249e-01,-1.093509682808034289e-01,4.185536631906774940e-01,2.369291896085138488e-02,2.000000000000000042e-02
4.971154552970312723e-01,1.336304266213588665e+00,-6.339449920910061875e-01,-1.166980541367410584e-01,4.514184709583971000e-01,1.000387874638139163e+00,8.124842138007943859e-01,5.709389062897901601e-01,4.115695658957430614e-01,-1.014058000732600551e+00,4.968536748424727811e-01,9.991829923766513966e-02,4.849636796871651390e-01,8.212423699854265458e-01,6.519648521854573553e-02,-3.653062683057426430e-01,-9.208038971694157970e-01,3.715539187524332515e-02,6.010042376230729372e-02,3.846031813977818237e-01,-1.455537791120754820e-01,-1.593590193199610205e-01,4.675992967566136582e-01,7.986636065967218923e-02,-1.228345056546138042e-01,-2.928310357716329415e-01,-4.388481531767310373e-01,7.752161632975315686e-02,-4.287307277665888816e-01,-2.726624603289198312e-01,-2.714710665681245860e-01,-3.294104505253285797e-01,-2.700077790486211243e-02,1.970909112206823133e-01,6.894499316938296207e-02,-2.267233032235150755e-02,1.807088411542390471e-01,-1.865413429328587058e-01,-3.423105447594069761e-01,-1.402161757788175644e-02,1.102492709289931566e-01,-9.142234733098758559e-02,1.223579717374830844e+00,6.359595108240890804e-01,5.068307538669362122e-01,7.601414190405830773e-01,8.467907115536489338e-01,-8.125114896849608970e-01,-8.351772089889654138e-01,-1.092359971249059064e-01,-4.453805809027774898e-01,6.173429391581513048e-01,-3.427156731955217916e-02,2.519708549926473751e-01,2.938200021947515728e-01,4.835103743737023119e-01,4.380928198762211734e-01,5.620656413537402640e-01,5.402431918171239911e-01,5.841018471549879187e-01,-4.705789170632292961e-01,4.977986973352296340e-01,1.235561465035309281e+00,1.302270284117120536e+00,1.363761915999382790e+00,1.338442339063721453e+00,1.132793859269434877e+00,2.485339697580473683e-01,1.001509599360800307e+00,-6.886879017841508466e-01,1.341161986149361329e+00,-8.474079025611826188e-02,5.873286710185594561e-01,2.609067784981741744e-01,-5.888879386100432933e-01,-1.254808631207754654e+00,8.590305399282325283e-01,-5.112424035465521488e-01,-5.515589588366919260e-01,2.366003756758346122e-01,2.473994898851601953e-01,1.451917565676916488e-01,7.605692592541323238e-01,5.868924435989079091e-01,6.003552345890257325e-01,5.675610856903817725e-01,1.026017340103610342e+00,8.207925296718369124e-01,-1.376103180999060038e+00,-1.828141595283683807e-01,-3.628130490364418481e-01,5.143393288943249875e-01,-3.235440943205795672e-01,-1.077635985103526650e+00,-1.106530768087129024e+00,4.561516246650979545e-01,9.443858123596419185e-01,1.080552476512641746e+00,-5.659852144336793289e-01,5.404820573206239320e-01,2.999999999999999889e-02
-2.856896303239887525e-01,1.060558941439358055e-01,-9.234401523094377673e-01,6.588577639803537833e-01,1.309062355516054987e+00,-3.523000568136720051e-02,-4.127716837840784692e-01,-3.639302594455679496e-01,-5.049448600780230834e-01,-8.174507262793797580e-01,-2.560979749188045940e-01,9.991829923766513966e-02,1.262042359403559688e+00,1.082956971409352986e+00,-2.765029507036599263e-02,5.733921173406598681e-01,-1.124598839258021732e+00,-4.585794753879851027e-01,-1.170495144434443788e-02,1.010564481733967179e+00,5.733879840376344683e-01,3.012120082049998815e-01,1.211560272643694702e+00,4.399705168495726126e-01,2.461316648145187580e-01,4.584807637818592574e-01,6.047598617792233622e-01,-5.908404271619026593e-01,-1.183227429628717076e+00,-1.183440730956411002e+00,-1.360085400134836142e+00,3.485375089429274542e-01,-1.024877088157115868e+00,1.429875238267693582e+00,-8.776086725459714133e-01,-8.402562768162045170e-01,-7.182559982719169955e-01,2.642669024882180473e-01,3.575199573078607918e-02,-5.437066710791892410e-01,6.786455121629140219e-01,3.694040670936077908e-01,-1.766185277044299839e-01,7.852758140278804921e-01,8.971240803208960779e-01,8.513355193316497482e-01,5.312841081053943926e-01,1.607655604951469530e-01,7.236361164630906728e-01,-5.913858259441447940e-01,-1.123294117028276196e+00,-3.367325122680827482e-02,4.080891831114339952e-01,6.402737667929108145e-01,8.833079311263591915e-01,7.476196370881048603e-01,5.450183053701115332e-01,5.972706167301082836e-01,6.446480251307320497e-01,5.144463371578137378e-01,-5.587669123621123723e-03,-1.706671866916387170e-01,-3.729848218006094340e-01,-2.486182841588164549e-01,2.922346962855820740e-01,-1.742652775535580983e-02,5.389380809507007264e-01,4.911731016717958975e-01,-1.379308145073034897e-01,-1.067727654491438694e+00,1.341161986149361329e+00,-6.598963666753026036e-01,1.105687298283940301e+00,7.125384346116790946e-01,-1.079829423365028074e+00,-1.743779714860554719e+00,6.554718248508990541e-01,-1.212473538140809159e+00,-1.269292732194694739e+00,1.080646801203341445e+00,1.015689306499865330e+00,9.627764052012952600e-01,1.649101592932538329e+00,1.313629667726907702e+00,1.303242388371381066e+00,1.310514312444805540e+00,8.017371677694039578e-01,1.001908151275698655e+00,-1.271956819257968441e+00,-5.029898600984442636e-01,-4.576797397271180623e-01,3.694294186118874945e-01,-2.735631906458750318e-01,-5.829071292778328361e-01,-6.099831120016088182e-01,8.467584863403924966e-02,-3.597660237560539875e-01,-6.729894421303301844e-01,3.428199033734192214e-01,-6.868921462838356584e-01,4.000000000000000083e-02
