6.000000000000000000e+00,8.147563333333330604e+01,8.663591599999999460e+01,6.151586485112500213e+01,6.758804883760649318e+01,1.536880725688390070e+00,1.347999019350220040e+00,1.929809999999999945e+02,3.897997600000000062e+01,6.150316647961219729e+01,6.275771729809289923e+01,7.765666666666669471e+02,7.236409999999999627e+02,7.436306487793240194e+02,7.001499567227209582e+02,1.744664467020820009e+00,1.613993354983960016e+00,7.641000000000000227e+02,2.159000000000000057e+02,2.521189049282540111e+02,2.113812527614500141e+02,1.456666666666669983e+02,1.593199999999999932e+02,1.319826535734169966e+02,1.488218300130239982e+02,1.712621299966039956e+00,1.498629576681340003e+00,1.710000000000000000e+02,4.254999999999999716e+01,5.429446462475610247e+01,4.812481272690840228e+01,4.707404833333330316e+03,5.435572900000000118e+03,1.181282674487549912e+03,2.082951041219970193e+03,1.426809169135129896e+00,1.150087431725550058e+00,9.778570999999999913e+03,2.687857100000000173e+03,3.665737066691609925e+03,3.854795291969429854e+03,8.100000000000000000e+01,7.111799999999999500e+01,4.110432263594459812e+01,3.266683738188469732e+01,1.463198703090240027e+00,1.204238015955400032e+00,1.386299999999999955e+02,3.519599999999999795e+01,5.550888487440550279e+01,5.545366747114209716e+01,1.209366666666669943e+01,9.649200000000000443e+00,6.402323642418039640e+00,7.060924430514590178e+00,1.467988863648340025e+00,1.427014706169190017e+00,3.157799999999999940e+01,3.907799999999999940e+00,9.670403674212479928e+00,4.295752292672379902e+00,1.171710966666669975e+02,1.691226580000000013e+02,1.814787200424079927e+01,3.814711627347389822e+01,1.089191333231730008e+00,7.788138487335599658e-01,3.999734199999999760e+02,1.199973420000000033e+02,1.428954194169519951e+02,1.664051880851820044e+02,2.833333333333329929e+00,2.589999999999999858e+00,2.615320972023659873e+00,2.396894380845639994e+00,1.707475435166240008e+00,1.545827452896249898e+00,3.000000000000000000e+00,9.100000000000000311e-01,1.213351648213419898e+00,1.184018580935279896e+00,1.002500000000000000e+02
3.000000000000000000e+00,1.570889999999999986e+01,1.534899000000000058e+01,1.466819260841990058e+01,1.421234916056880060e+01,1.027647628000809998e+00,7.924856628213049481e-01,1.349399999999999977e+01,7.701310000000000322e+00,6.098060972145160186e+00,6.336452853363620186e+00,8.743999999999999773e+02,7.887500000000000000e+02,8.620203919044070062e+02,7.866184932175290214e+02,1.084015135767729898e+00,7.889495249074159888e-01,3.483999999999999773e+02,4.706033333333330120e+02,1.516022647148340070e+02,6.248767211751989947e+01,9.966666666666669983e+01,1.056666666666669983e+02,9.454836414638150188e+01,1.022556595248850044e+02,1.045343892878560110e+00,7.788274127550649517e-01,7.800000000000000000e+01,5.286666666666670267e+01,3.307902994681410291e+01,2.803965445975079973e+01,2.152666666666670153e+03,2.212666666666670153e+03,2.129925629442830086e+03,2.184803786650330039e+03,1.088333782658370108e+00,7.129491726155959830e-01,7.220000000000000000e+02,1.482666666666669926e+03,3.043696582921639902e+02,3.375216865460479880e+02,6.170000000000000284e+01,2.353999999999999915e+01,1.873255978310080039e+01,1.122629771909640084e+01,4.725123390010719793e-01,6.244571741042880264e-01,1.539000000000000057e+02,1.735999999999999943e+01,6.714655612911209914e+01,2.748167389370599878e+01,5.456666666666669840e+01,3.806666666666669840e+01,3.574589582369719665e+01,2.861280248487739897e+01,8.030574919446280546e-01,5.686986244941110158e-01,9.629999999999999716e+01,2.876666666666670125e+01,3.944670103091289803e+01,2.295631116321219878e+01,1.090000000000000000e+02,7.509999999999999432e+01,8.456758478477870256e+01,5.161484720520739700e+01,9.188734889864530464e-01,7.526385791794689695e-01,1.330000000000000000e+02,4.866666666666669983e+01,5.855481762132529866e+01,6.331158398481800020e+01,3.000000000000000000e+00,2.700000000000000178e+00,2.884499140614820156e+00,2.645993621439299837e+00,1.060856947158020036e+00,7.411930413128250406e-01,2.000000000000000000e+00,1.766666666666669938e+00,8.164965809277260345e-01,5.259911279353169933e-01,2.700000000000000000e+01
5.000000000000000000e+00,1.016280100000000033e+02,5.595275618279570295e+01,7.837958276609430186e+01,3.634116894083039995e+01,1.438483538609869994e+00,1.434835155115850025e+00,1.343606000000000051e+02,1.788930894777270098e+01,5.286702789278400161e+01,5.081848509423829796e+01,7.254600000000000364e+02,9.985927035330259969e+02,6.746973966982690172e+02,9.291894193637590433e+02,1.530500108393620051e+00,8.982979352231550418e-01,8.106000000000000227e+02,7.019179723502300021e+02,3.063714647286849981e+02,3.490432196539459824e+02,1.861999999999999886e+02,1.163640552995390038e+02,1.595881845240610062e+02,9.037376864770209295e+01,1.497257213578309987e+00,1.437010288480649933e+00,2.050000000000000000e+02,3.310291858678959898e+01,7.954721868173649568e+01,8.182000137514789628e+01,5.292885800000000017e+03,3.205263562211980116e+03,1.170188969576560112e+03,6.902493519377520670e+01,1.337903382693159893e+00,9.698791726882259878e-01,8.958570999999999913e+03,2.063745654377879873e+03,3.183856484919910145e+03,3.825627921541480191e+03,7.617000000000000171e+01,1.112025729646699972e+02,5.875372387283560016e+01,9.128392577467090518e+01,1.402808585166070099e+00,8.254986910848429726e-01,1.270499999999999972e+02,7.623847926267279718e+01,4.736268151192459896e+01,4.650959371063059677e+01,7.344400000000000261e+00,5.007176651305679904e+00,4.236395077254949904e+00,1.301295488689669932e+00,1.383434704162270101e+00,1.062363987622110040e+00,1.287800000000000011e+01,2.938940092165899909e+00,4.142903020829719729e+00,5.448631806542300282e+00,8.880531600000000481e+01,9.588606694316439416e+01,7.979117040978629838e+00,1.063824059049800042e+00,4.313479189933199787e-01,1.936437821792109937e-01,3.999734199999999760e+02,9.215156746543779320e+01,1.557113226179760090e+02,1.665328372897890006e+02,2.600000000000000089e+00,2.099846390168969901e+00,2.491461879231029908e+00,2.079805668054690138e+00,1.564957250242799969e+00,1.272024871671449953e+00,2.000000000000000000e+00,1.032258064516129892e+00,8.000000000000000444e-01,3.360335745034629951e-01,3.500000000000000000e+01
5.000000000000000000e+00,1.004044099999999986e+02,5.674312083333330037e+01,7.773110311099449632e+01,3.721090407173269909e+01,1.440996158674449967e+00,1.364619728095860074e+00,1.282426000000000101e+02,2.123877916666669918e+01,5.178469368576389797e+01,5.016649297200049773e+01,7.237400000000000091e+02,9.871202380952380508e+02,6.725349411350359787e+02,9.168248916804039936e+02,1.529595103480960061e+00,9.065649314260789682e-01,8.106000000000000227e+02,6.857246031746029757e+02,3.074295795788040095e+02,3.512708164016739829e+02,1.798000000000000114e+02,1.163373015873019938e+02,1.550453646864650068e+02,9.134028762108029298e+01,1.500111742213120047e+00,1.367828690013979998e+00,2.050000000000000000e+02,3.917857142857140218e+01,7.634500638548669826e+01,7.924796150212560519e+01,5.224285799999999654e+03,3.246105666666670004e+03,1.159062060821139994e+03,7.764303431948400203e+01,1.338428932364740032e+00,9.149003208908600415e-01,8.958570999999999913e+03,2.132584809523809781e+03,3.142151856344079988e+03,3.796446158653439852e+03,7.617000000000000171e+01,1.097301587301590047e+02,5.875372387283560016e+01,8.865887380802040241e+01,1.402808585166070099e+00,8.272944795869280332e-01,1.270499999999999972e+02,7.443849206349210590e+01,4.736268151192459896e+01,4.761453821241109807e+01,7.064400000000000013e+00,5.067873015873019860e+00,4.086620782834430088e+00,1.362978478213809908e+00,1.377574456247419921e+00,9.977844283675190162e-01,1.287800000000000011e+01,3.091666666666669894e+00,4.102451637740539780e+00,5.417602332350919703e+00,8.960531600000000196e+01,9.944249428571430371e+01,8.418911599359830689e+00,1.232386528446469898e+00,4.578102416176190181e-01,2.046156908764049931e-01,3.999734199999999760e+02,9.522417238095239611e+01,1.553296091730080093e+02,1.681675286267600029e+02,2.600000000000000089e+00,2.083333333333329929e+00,2.491461879231029908e+00,2.067765481261770066e+00,1.564957250242799969e+00,1.247949114306990070e+00,2.000000000000000000e+00,1.031746031746030079e+00,8.000000000000000444e-01,2.903883551821540010e-01,4.099999999999999645e+00
6.000000000000000000e+00,9.499468249999999614e+01,5.640032347692309855e+01,7.442594866338220072e+01,3.646194198120569752e+01,1.614044395849089986e+00,1.396279503636429942e+00,1.412505999999999915e+02,2.087367056153849987e+01,5.261425463162630223e+01,5.165964189352280300e+01,7.330333333333329620e+02,1.001602153846150031e+03,6.924688998955319903e+02,9.344336529447609792e+02,1.729732355112790110e+00,9.108665662850079503e-01,8.106000000000000227e+02,7.050284615384609879e+02,2.744446189833000176e+02,3.447218913335669868e+02,1.811666666666669983e+02,1.162815384615380054e+02,1.592580590639780098e+02,9.040311530700020626e+01,1.695492836143249971e+00,1.410460928102579947e+00,2.050000000000000000e+02,3.817999999999999972e+01,7.260490494603119771e+01,8.150583252807540191e+01,5.747071500000000015e+03,3.204504076923079992e+03,1.613007362271800048e+03,6.920676308620500095e+01,1.569358924541359945e+00,9.879583224988800483e-01,8.958570999999999913e+03,2.025568999999999960e+03,3.075305353006090172e+03,3.843377524212370190e+03,6.372500000000000142e+01,1.101919999999999931e+02,3.188193764558939947e+01,8.816205436164230491e+01,1.422958050064039970e+00,8.071052636600799524e-01,1.410000000000000000e+02,7.672384615384619622e+01,5.141734264817660005e+01,4.778912828409659852e+01,8.570333333333330472e+00,5.131153846153850395e+00,5.260449791721259594e+00,1.321671375433459916e+00,1.598367289004329894e+00,1.104599578226379997e+00,1.297799999999999976e+01,2.936076923076920142e+00,4.412210393391910124e+00,5.536172453768919866e+00,7.495443000000000211e+01,9.413446615384610539e+01,7.714107842101530110e+00,1.041707610773439985e+00,4.964416594946720052e-01,1.909692862263940027e-01,3.999734199999999760e+02,9.044722615384610265e+01,1.454672307009080043e+02,1.654778841859520071e+02,2.833333333333329929e+00,2.089999999999999858e+00,2.696012309194559808e+00,2.072265419905559902e+00,1.742326588860739989e+00,1.269386244749030057e+00,2.000000000000000000e+00,1.061538461538459988e+00,8.975274678557509933e-01,3.143613795030760216e-01,6.800000000000000000e+01
3.000000000000000000e+00,1.436621896666669898e+02,1.356683370229999923e+02,1.388104460040700019e+02,1.331226060459939902e+02,1.063589737594879958e+00,9.015049975334229471e-01,9.054656900000000519e+01,6.744347999999999388e+01,3.867096880162100092e+01,2.851185131695579855e+01,8.539333333333330529e+02,8.615171000000000276e+02,8.531354399616930095e+02,8.610827952811649766e+02,1.097685547217909896e+00,8.585134252248279862e-01,8.579999999999999716e+01,4.462420000000000186e+02,3.661205023243329748e+01,2.692594914928719874e+01,1.553333333333330017e+02,1.391529999999999916e+02,1.535018762127120056e+02,1.373939554798120071e+02,1.087260353876430052e+00,9.614353540522559971e-01,5.100000000000000000e+01,5.398700000000000188e+01,2.295406040091580024e+01,2.290640938689429973e+01,1.252100000000000000e+04,9.380997999999999593e+03,1.131318568349720044e+04,8.401528878865019578e+03,1.004972233012350058e+00,1.056877902103120048e+00,1.306000000000000000e+04,2.166262000000000171e+03,5.343338719065700388e+03,4.916279643998699612e+03,1.570666666666670039e+02,1.744851999999999919e+02,1.333921138214869870e+02,1.600513438091930141e+02,9.704361498025000365e-01,7.128619454918569964e-01,1.690999999999999943e+02,1.187006999999999977e+02,7.324981607864660305e+01,5.453517287916120182e+01,1.556666666666670018e+01,1.653219999999999956e+01,1.540121005839979951e+01,1.641577099208119961e+01,1.088338402694589924e+00,8.064795907688300236e-01,5.000000000000000000e+00,9.585000000000000853e+00,2.192917893786470174e+00,1.828825623180079907e+00,1.313333333333330017e+02,6.722700000000000387e+01,4.084853892491420169e+01,1.106391445420839936e+01,5.149071864808150156e-01,5.923069071727169455e-01,3.170000000000000000e+02,5.143900000000000006e+01,1.362652641806500071e+02,1.158625887463250024e+02,5.000000000000000000e+00,5.501000000000000334e+00,4.932424148660939700e+00,5.441226860660940190e+00,1.085188612967650013e+00,7.728284200836349482e-01,2.000000000000000000e+00,3.338000000000000078e+00,8.164965809277260345e-01,7.628885895070129930e-01,4.599999999999999645e+00
7.000000000000000000e+00,1.096665428571429999e+02,6.009541846965699818e+01,8.070460588839789295e+01,3.641902397126649760e+01,1.710616553539269891e+00,1.683327733208340060e+00,1.929809999999999945e+02,2.015305013192610062e+01,7.250687966655020489e+01,6.460003439604020059e+01,7.351571428571429578e+02,1.008669920844330022e+03,7.026702273816849811e+02,9.477958951760259652e+02,1.895889551673900053e+00,1.073427771418359988e+00,7.816000000000000227e+02,6.997754617414250333e+02,2.486907135789519998e+02,3.336944994897330048e+02,1.584285714285709901e+02,1.059683377308709993e+02,1.449047838155350121e+02,8.615841972809970173e+01,1.878179536013869999e+00,1.729823029518080091e+00,1.710000000000000000e+02,2.617414248021109913e+01,5.322420808739769882e+01,6.664670013332739984e+01,5.895918428571430013e+03,3.035465741424799944e+03,1.697292928376409918e+03,6.357080458246070265e+01,1.627918855994290093e+00,1.416201538628490075e+00,1.133857099999999991e+04,1.181288875989449934e+03,4.134387555741020151e+03,4.068490837794499839e+03,6.479999999999999716e+01,1.050142480211080027e+02,3.580524139561070029e+01,6.974697012708560351e+01,1.591769864010700086e+00,8.629872580763250367e-01,1.386299999999999955e+02,7.649762532981530683e+01,5.061295401659260307e+01,5.274738063400410226e+01,7.518857142857140019e+00,4.723715039577840002e+00,4.955113673453840129e+00,1.266149141539689937e+00,1.764558083292169899e+00,1.538223004387710091e+00,1.287800000000000011e+01,1.634564643799470085e+00,3.869870703952019930e+00,5.142906220584969823e+00,9.928951142857140155e+01,6.994834385224270079e+01,1.664682534199710062e+01,9.390712102048960341e-01,1.119945450461589997e+00,8.079707104065230183e-01,3.999734199999999760e+02,5.275614163588389971e+01,1.382514020328939921e+02,1.361276078347910072e+02,2.857142857142859871e+00,2.382585751978889999e+00,2.667096611181719812e+00,2.255769855723119832e+00,1.874063207697290068e+00,1.524409566695200002e+00,3.000000000000000000e+00,1.036939313984170052e+00,1.124858267715969973e+00,9.603279260212119750e-01,8.700000000000000000e+01
4.000000000000000000e+00,7.095771750000000111e+01,5.732528169014079822e+01,5.512378685940230127e+01,3.572059629677669790e+01,1.185084508645390056e+00,8.664196830051119624e-01,1.229060699999999997e+02,3.885204788732389858e+01,4.394131945288420127e+01,5.353981519613080309e+01,8.762500000000000000e+02,1.016300563380279982e+03,8.321296198318290180e+02,9.452184675359510493e+02,1.335093301618889949e+00,7.545458408328199473e-01,7.720000000000000000e+02,7.544416901408450258e+02,2.834004278401849888e+02,3.529676900981219774e+02,1.325000000000000000e+02,1.030577464788729998e+02,1.178238063873740060e+02,8.323719794133229755e+01,1.292864936218109939e+00,1.035532374480260032e+00,1.470000000000000000e+02,5.432957746478869865e+01,5.313426389816650186e+01,6.617006080573240467e+01,5.561857250000000022e+03,2.986374492957750135e+03,8.657804034684839962e+02,5.163940894408550264e+01,1.087028866622050005e+00,7.303181672205359964e-01,8.958570999999999913e+03,1.730442408450699986e+03,3.365170640715370155e+03,3.592408051609900212e+03,7.834999999999999432e+01,1.126194366197180017e+02,3.356082485644969893e+01,1.013578901019100016e+02,1.043005596665979917e+00,7.688839331149099898e-01,1.410000000000000000e+02,8.228239436619719527e+01,5.608000980741709895e+01,4.119798627265709712e+01,6.743000000000000327e+00,3.723619718309859827e+00,3.406536445310659911e+00,1.009275821211270019e+00,1.084225254272870087e+00,8.612409716784660274e-01,1.287800000000000011e+01,1.758661971830989934e+00,4.568905448791859669e+00,4.584427074549740411e+00,1.332566449999999918e+02,5.883225042253520343e+01,1.134840670221159975e+01,5.865442857139330224e-01,6.422055626686270502e-01,2.844886860123960193e-01,3.999734199999999760e+02,5.463253830985919990e+01,1.608879011609269867e+02,1.360381283023249921e+02,2.250000000000000000e+00,2.281690140845070047e+00,2.213363839400639854e+00,2.241987398472490067e+00,1.368922360740219890e+00,9.874021740195489949e-01,1.000000000000000000e+00,1.146478873239439977e+00,4.330127018922190207e-01,4.498230823287689972e-01,7.299999999999999822e+00
3.000000000000000000e+00,3.166969999999999885e+01,4.261998270042190029e+01,2.578008852452299848e+01,3.600806422320790290e+01,9.077489409586080304e-01,5.629411195714200122e-01,4.668269999999999698e+01,3.302104603174600328e+01,1.975681695668610161e+01,2.017544935261949846e+01,8.530666666666669471e+02,8.050289129997989903e+02,8.383974748765880349e+02,7.947767696278999665e+02,1.080712227394529990e+00,9.916468469182280199e-01,3.495000000000000000e+02,2.956198513160539960e+02,1.644972205101219913e+02,1.387129540400939902e+02,1.203333333333330017e+02,1.320994575045210127e+02,1.131209449824930005e+02,1.266696796566990031e+02,1.044199848260719987e+00,8.253951802956930317e-01,8.200000000000000000e+01,7.666083986337150691e+01,3.774770044504550270e+01,3.221067806647290155e+01,4.302000000000000000e+03,6.162350813743219987e+03,3.270740885845380035e+03,4.900563263341179663e+03,8.309972689722330275e-01,4.720981969234779863e-01,7.170000000000000000e+03,5.020293349407270398e+03,3.263898282728800041e+03,3.386221134172370057e+03,9.013333333333329733e+01,9.922157926461720479e+01,2.979746911827430011e+01,5.061333044346690002e+01,7.115273496879630510e-01,6.365661080383180348e-01,1.539000000000000057e+02,6.811332127787819957e+01,6.496564904282540454e+01,5.158635489866829715e+01,4.363333333333329733e+01,3.272754671488849709e+01,2.504642041910529926e+01,2.139343877059980059e+01,6.237141275263929918e-01,8.118267672621759523e-01,9.629999999999999716e+01,1.886377335744419881e+01,4.353131695177110316e+01,3.587032813756069771e+01,1.303333333333330017e+02,1.144826200522399944e+02,1.267933481767660027e+02,1.109198549151520012e+02,1.072682074830000110e+00,1.051718118993079987e+00,6.900000000000000000e+01,2.736990154711670087e+01,2.898658693641289830e+01,2.960558064268930067e+01,2.666666666666670071e+00,2.392605987542700152e+00,2.519842099789749934e+00,2.291517008174179804e+00,1.039720770839920094e+00,1.010670659338799959e+00,2.000000000000000000e+00,8.036970062286520333e-01,9.428090415820630232e-01,7.944007261017680399e-01,7.000000000000000000e+00
3.000000000000000000e+00,5.819033333333329949e+01,5.819033333333329949e+01,5.438872367224050208e+01,5.438872367224050208e+01,1.037972399450499905e+00,1.037972399450499905e+00,4.689500000000000313e+01,1.563166666666669968e+01,1.951576508592189896e+01,1.951576508592189896e+01,8.947999999999999545e+02,8.947999999999999545e+02,8.878606200160320441e+02,8.878606200160320441e+02,1.091053381659399912e+00,1.091053381659399912e+00,2.540000000000000000e+02,8.466666666666669983e+01,1.085925718761029941e+02,1.085925718761029941e+02,1.116666666666669983e+02,1.116666666666669983e+02,1.091209554232329992e+02,1.091209554232329992e+02,1.075212666865110078e+00,1.075212666865110078e+00,5.800000000000000000e+01,1.933333333333330017e+01,2.445858177045889903e+01,2.445858177045889903e+01,5.246333333333330302e+03,5.246333333333330302e+03,4.390429445866649985e+03,4.390429445866649985e+03,9.425328347889140312e-01,9.425328347889140312e-01,7.000000000000000000e+03,2.333333333333329847e+03,2.873669005914829995e+03,2.873669005914829995e+03,1.726333333333330131e+02,1.726333333333330131e+02,1.680682182917599903e+02,1.680682182917599903e+02,1.073711445993039915e+00,1.073711445993039915e+00,8.159999999999999432e+01,2.719999999999999929e+01,3.734392706838539766e+01,3.734392706838539766e+01,6.743333333333329627e+00,6.743333333333329627e+00,4.964822421337469649e+00,4.964822421337459879e+00,8.442390880697140387e-01,8.442390880697140387e-01,1.136999999999999922e+01,3.790000000000000036e+00,4.737976595786670408e+00,4.737976595786670408e+00,1.335749999999999886e+02,1.335749999999999886e+02,3.493593723508619853e+00,3.493593723508619853e+00,1.431002053983580075e-02,1.431002053983580075e-02,3.997950000000000159e+02,1.332649999999999864e+02,1.883909680690659911e+02,1.883909680690659911e+02,4.666666666666669627e+00,4.666666666666669627e+00,4.160167646103809957e+00,4.160167646103809957e+00,1.004242473054079987e+00,1.004242473054079987e+00,4.000000000000000000e+00,1.333333333333329929e+00,1.885618083164130043e+00,1.885618083164130043e+00,1.750000000000000000e+00
